date,store,day_of_week,sales,customers,open,promo,state_holiday,school_holiday
2014-09-04,3,4,7687.0,809.0,1,0,0,0
2014-09-05,3,5,9143.0,973.0,1,0,0,0
2014-09-06,3,6,10587.0,1109.0,1,0,0,0
2014-09-07,3,7,0.0,0.0,0,0,0,0
2014-09-08,3,1,9813.0,1024.0,1,0,0,0
2014-09-09,3,2,10049.0,1061.0,1,1,0,0
2014-09-10,3,3,9221.0,975.0,1,1,0,0
2014-09-11,3,4,8321.0,875.0,1,1,0,0
2014-09-12,3,5,11125.0,1171.0,1,1,0,0
2014-09-13,3,6,10475.0,1113.0,1,0,0,0
2014-09-14,3,7,0.0,0.0,0,0,0,0
2014-09-15,3,1,12532.0,1308.0,1,1,0,0
2014-09-16,3,2,6500.0,684.0,1,0,0,0
2014-09-17,3,3,7017.0,739.0,1,0,0,0
2014-09-18,3,4,7091.0,752.0,1,0,0,0
2014-09-19,3,5,8442.0,887.0,1,0,0,0
2014-09-20,3,6,9578.0,1003.0,1,0,0,0
2014-09-21,3,7,0.0,0.0,0,0,0,0
2014-09-22,3,1,11335.0,1179.0,1,0,0,0
2014-09-23,3,2,9857.0,1037.0,1,1,0,0
2014-09-24,3,3,9160.0,959.0,1,1,0,0
2014-09-25,3,4,8173.0,864.0,1,1,0,0
2014-09-26,3,5,10378.0,1084.0,1,1,0,0
2014-09-27,3,6,10023.0,1051.0,1,0,0,0
2014-09-28,3,7,0.0,0.0,0,0,0,0
2014-09-29,3,1,12221.0,1278.0,1,1,0,0
2014-09-30,3,2,7577.0,803.0,1,0,0,0
2014-10-01,3,3,7818.0,819.0,1,0,0,0
2014-10-02,3,4,7077.0,748.0,1,0,0,0
2014-10-03,3,5,9595.0,1001.0,1,0,0,0
2014-10-04,3,6,9785.0,1030.0,1,0,0,0
2014-10-05,3,7,0.0,0.0,0,0,0,0
2014-10-06,3,1,9510.0,997.0,1,0,0,0
2014-10-07,3,2,9431.0,988.0,1,1,0,0
2014-10-08,3,3,10105.0,1068.0,1,1,0,0
2014-10-09,3,4,9093.0,958.0,1,1,0,0
2014-10-10,3,5,11565.0,1216.0,1,1,0,0
2014-10-11,3,6,10463.0,1108.0,1,0,0,0
2014-10-12,3,7,0.0,0.0,0,0,0,0
2014-10-13,3,1,13396.0,1414.0,1,1,0,0
2014-10-14,3,2,7877.0,835.0,1,0,0,0
2014-10-15,3,3,7540.0,793.0,1,0,0,0
2014-10-16,3,4,7254.0,761.0,1,0,0,0
2014-10-17,3,5,8969.0,946.0,1,0,0,0
2014-10-18,3,6,10061.0,1055.0,1,0,0,0
2014-10-19,3,7,0.0,0.0,0,0,0,0
2014-10-20,3,1,10542.0,1118.0,1,0,0,0
2014-10-21,3,2,9202.0,975.0,1,1,0,0
2014-10-22,3,3,9863.0,1035.0,1,1,0,0
2014-10-23,3,4,7428.0,771.0,1,1,0,0
2014-10-24,3,5,10823.0,1138.0,1,1,0,0
2014-10-25,3,6,11899.0,1251.0,1,0,0,0
2014-10-26,3,7,0.0,0.0,0,0,0,0
2014-10-27,3,1,12505.0,1313.0,1,1,0,0
2014-10-28,3,2,7873.0,827.0,1,0,0,0
2014-10-29,3,3,7980.0,846.0,1,0,0,0
2014-10-30,3,4,6986.0,731.0,1,0,0,0
2014-10-31,3,5,9161.0,963.0,1,0,0,0
2014-11-01,3,6,10142.0,1081.0,1,0,0,0
2014-11-02,3,7,0.0,0.0,0,0,0,0
2014-11-03,3,1,13662.0,1443.0,1,0,0,0
2014-11-04,3,2,10148.0,1070.0,1,1,0,0
2014-11-05,3,3,8864.0,925.0,1,1,0,0
2014-11-06,3,4,8707.0,921.0,1,1,0,0
2014-11-07,3,5,11525.0,1213.0,1,1,0,0
2014-11-08,3,6,10482.0,1105.0,1,0,0,0
2014-11-09,3,7,0.0,0.0,0,0,0,0
2014-11-10,3,1,14143.0,1488.0,1,1,0,0
2014-11-11,3,2,7102.0,746.0,1,0,0,0
2014-11-12,3,3,7676.0,810.0,1,0,0,0
2014-11-13,3,4,7028.0,751.0,1,0,0,0
2014-11-14,3,5,8692.0,917.0,1,0,0,0
2014-11-15,3,6,9037.0,938.0,1,0,0,0
2014-11-16,3,7,0.0,0.0,0,0,0,0
2014-11-17,3,1,10482.0,1090.0,1,0,0,0
2014-11-18,3,2,10266.0,1074.0,1,1,0,0
2014-11-19,3,3,8354.0,883.0,1,1,0,0
2014-11-20,3,4,9291.0,981.0,1,1,0,0
2014-11-21,3,5,11539.0,1209.0,1,1,0,0
2014-11-22,3,6,9442.0,996.0,1,0,0,0
2014-11-23,3,7,0.0,0.0,0,0,0,0
2014-11-24,3,1,13320.0,1390.0,1,1,0,0
2014-11-25,3,2,8800.0,915.0,1,0,0,0
2014-11-26,3,3,6010.0,625.0,1,0,0,0
2014-11-27,3,4,7173.0,766.0,1,0,0,0
2014-11-28,3,5,7898.0,820.0,1,0,0,0
2014-11-29,3,6,10139.0,1077.0,1,0,0,0
2014-11-30,3,7,0.0,0.0,0,0,0,0
2014-12-01,3,1,10830.0,1138.0,1,0,0,0
2014-12-02,3,2,10671.0,1122.0,1,1,0,0
2014-12-03,3,3,9038.0,946.0,1,1,0,0
2014-12-04,3,4,10964.0,1154.0,1,1,0,0
2014-12-05,3,5,12578.0,1329.0,1,1,0,0
2014-12-06,3,6,11603.0,1221.0,1,0,0,0
2014-12-07,3,7,0.0,0.0,0,0,0,0
2014-12-08,3,1,13389.0,1418.0,1,1,0,0
2014-12-09,3,2,9152.0,966.0,1,0,0,0
2014-12-10,3,3,7618.0,804.0,1,0,0,0
2014-12-11,3,4,7421.0,780.0,1,0,0,0
2014-12-12,3,5,9608.0,1014.0,1,0,0,0
2014-12-13,3,6,9709.0,1013.0,1,0,0,0
2014-12-14,3,7,0.0,0.0,0,0,0,0
2014-12-15,3,1,11742.0,1237.0,1,0,0,0
2014-12-16,3,2,11268.0,1179.0,1,1,0,0
2014-12-17,3,3,9433.0,1010.0,1,1,0,0
2014-12-18,3,4,10163.0,1062.0,1,1,0,0
2014-12-19,3,5,11377.0,1190.0,1,1,0,0
2014-12-20,3,6,11785.0,1242.0,1,0,0,1
2014-12-21,3,7,0.0,0.0,0,0,0,1
2014-12-22,3,1,16210.0,1700.0,1,1,0,1
2014-12-23,3,2,9028.0,938.0,1,0,0,1
2014-12-24,3,3,8367.0,873.0,1,0,0,1
2014-12-25,3,4,0.0,0.0,0,0,a,1
2014-12-26,3,5,10276.0,1084.0,1,0,0,1
2014-12-27,3,6,10866.0,1152.0,1,0,0,1
2014-12-28,3,7,0.0,0.0,0,0,0,1
2014-12-29,3,1,11796.0,1251.0,1,0,0,1
2014-12-30,3,2,9928.0,1049.0,1,1,0,1
2014-12-31,3,3,9820.0,1030.0,1,1,0,1
2013-01-01,4,2,11285.0,1176.0,1,1,0,0
2013-01-02,4,3,9143.0,973.0,1,1,0,0
2013-01-03,4,4,8859.0,933.0,1,1,0,0
2013-01-04,4,5,12920.0,1363.0,1,1,0,0
2013-01-05,4,6,11111.0,1163.0,1,0,0,0
2013-01-06,4,7,0.0,0.0,0,0,0,0
2013-01-07,4,1,15289.0,1612.0,1,1,0,0
2013-01-08,4,2,8857.0,930.0,1,0,0,0
2013-01-09,4,3,6768.0,713.0,1,0,0,0
2013-01-10,4,4,7385.0,761.0,1,0,0,0
2013-01-11,4,5,8321.0,887.0,1,0,0,0
2013-01-12,4,6,10702.0,1118.0,1,0,0,0
2013-01-13,4,7,0.0,0.0,0,0,0,0
2013-01-14,4,1,12768.0,1336.0,1,0,0,0
2013-01-15,4,2,11097.0,1162.0,1,1,0,0
2013-01-16,4,3,9148.0,967.0,1,1,0,0
2013-01-17,4,4,9567.0,1000.0,1,1,0,0
2013-01-18,4,5,10681.0,1127.0,1,1,0,0
2013-01-19,4,6,10778.0,1127.0,1,0,0,0
2013-01-20,4,7,0.0,0.0,0,0,0,0
2013-01-21,4,1,15131.0,1597.0,1,1,0,0
2013-01-22,4,2,7184.0,772.0,1,0,0,0
2013-01-23,4,3,7597.0,792.0,1,0,0,0
2013-01-24,4,4,7956.0,843.0,1,0,0,0
2013-01-25,4,5,9670.0,1010.0,1,0,0,0
2013-01-26,4,6,11895.0,1257.0,1,0,0,0
2013-01-27,4,7,0.0,0.0,0,0,0,0
2013-01-28,4,1,12312.0,1283.0,1,0,0,0
2013-01-29,4,2,10361.0,1082.0,1,1,0,0
2013-01-30,4,3,10196.0,1064.0,1,1,0,0
2013-01-31,4,4,10147.0,1056.0,1,1,0,0
2013-02-01,4,5,12802.0,1342.0,1,1,0,0
2013-02-02,4,6,10503.0,1098.0,1,0,0,0
2013-02-03,4,7,0.0,0.0,0,0,0,0
2013-02-04,4,1,13758.0,1449.0,1,1,0,0
2013-02-05,4,2,7722.0,817.0,1,0,0,0
2013-02-06,4,3,8352.0,869.0,1,0,0,0
2013-02-07,4,4,7792.0,816.0,1,0,0,0
2013-02-08,4,5,8404.0,885.0,1,0,0,0
2013-02-09,4,6,10375.0,1090.0,1,0,0,0
2013-02-10,4,7,0.0,0.0,0,0,0,0
2013-02-11,4,1,13593.0,1437.0,1,0,0,0
2013-02-12,4,2,12115.0,1282.0,1,1,0,0
2013-02-13,4,3,10918.0,1155.0,1,1,0,0
2013-02-14,4,4,8601.0,904.0,1,1,0,0
2013-02-15,4,5,12296.0,1310.0,1,1,0,0
2013-02-16,4,6,11677.0,1243.0,1,0,0,0
2013-02-17,4,7,0.0,0.0,0,0,0,0
2013-02-18,4,1,16012.0,1685.0,1,1,0,0
2013-02-19,4,2,8718.0,927.0,1,0,0,0
2013-02-20,4,3,9305.0,973.0,1,0,0,0
2013-02-21,4,4,8925.0,943.0,1,0,0,0
2013-02-22,4,5,9771.0,1029.0,1,0,0,0
2013-02-23,4,6,10452.0,1095.0,1,0,0,0
2013-02-24,4,7,0.0,0.0,0,0,0,0
2013-02-25,4,1,11756.0,1225.0,1,0,0,0
2013-02-26,4,2,12469.0,1308.0,1,1,0,0
2013-02-27,4,3,12040.0,1251.0,1,1,0,0
2013-02-28,4,4,9437.0,1012.0,1,1,0,0
2013-03-01,4,5,12893.0,1369.0,1,1,0,0
2013-03-02,4,6,11110.0,1179.0,1,0,0,0
2013-03-03,4,7,0.0,0.0,0,0,0,0
2013-03-04,4,1,16139.0,1707.0,1,1,0,0
2013-03-05,4,2,10428.0,1108.0,1,0,0,0
2013-03-06,4,3,8666.0,920.0,1,0,0,0
2013-03-07,4,4,8087.0,859.0,1,0,0,0
2013-03-08,4,5,10885.0,1139.0,1,0,0,0
2013-03-09,4,6,11246.0,1187.0,1,0,0,0
2013-03-10,4,7,0.0,0.0,0,0,0,0
2013-03-11,4,1,14699.0,1538.0,1,0,0,0
2013-03-12,4,2,10755.0,1123.0,1,1,0,0
2013-03-13,4,3,10147.0,1072.0,1,1,0,0
2013-03-14,4,4,10365.0,1100.0,1,1,0,0
2013-03-15,4,5,11656.0,1216.0,1,1,0,0
2013-03-16,4,6,9592.0,1024.0,1,0,0,0
2013-03-17,4,7,0.0,0.0,0,0,0,0
2013-03-18,4,1,14885.0,1564.0,1,1,0,0
2013-03-19,4,2,8706.0,913.0,1,0,0,0
2013-03-20,4,3,8097.0,852.0,1,0,0,0
2013-03-21,4,4,7517.0,799.0,1,0,0,0
2013-03-22,4,5,9194.0,965.0,1,0,0,0
2013-03-23,4,6,11735.0,1226.0,1,0,0,0
2013-03-24,4,7,0.0,0.0,0,0,0,0
2013-03-25,4,1,13284.0,1382.0,1,0,0,0
2013-03-26,4,2,12283.0,1294.0,1,1,0,0
2013-03-27,4,3,9338.0,992.0,1,1,0,0
2013-03-28,4,4,10364.0,1093.0,1,1,0,0
2013-03-29,4,5,11584.0,1226.0,1,1,0,0
2013-03-30,4,6,12323.0,1301.0,1,0,0,0
2013-03-31,4,7,0.0,0.0,0,0,0,0
2013-04-01,4,1,15994.0,1685.0,1,1,0,0
2013-04-02,4,2,9066.0,948.0,1,0,0,0
2013-04-03,4,3,7978.0,838.0,1,0,0,0
2013-04-04,4,4,7180.0,755.0,1,0,0,0
2013-04-05,4,5,10551.0,1121.0,1,0,0,0
2013-04-06,4,6,10312.0,1098.0,1,0,0,0
2013-04-07,4,7,0.0,0.0,0,0,0,0
2013-04-08,4,1,12249.0,1283.0,1,0,0,0
2013-04-09,4,2,10931.0,1145.0,1,1,0,0
2013-04-10,4,3,10844.0,1140.0,1,1,0,0
2013-04-11,4,4,11219.0,1192.0,1,1,0,0
2013-04-12,4,5,13042.0,1376.0,1,1,0,0
2013-04-13,4,6,11767.0,1238.0,1,0,0,0
2013-04-14,4,7,0.0,0.0,0,0,0,0
2013-04-15,4,1,17002.0,1797.0,1,1,0,0
2013-04-16,4,2,7754.0,819.0,1,0,0,0
2013-04-17,4,3,8588.0,904.0,1,0,0,0
2013-04-18,4,4,7537.0,794.0,1,0,0,0
2013-04-19,4,5,9044.0,965.0,1,0,0,0
2013-04-20,4,6,11552.0,1215.0,1,0,0,0
2013-04-21,4,7,0.0,0.0,0,0,0,0
2013-04-22,4,1,13064.0,1385.0,1,0,0,0
2013-04-23,4,2,12538.0,1320.0,1,1,0,0
2013-04-24,4,3,8580.0,910.0,1,1,0,0
2013-04-25,4,4,10245.0,1077.0,1,1,0,0
2013-04-26,4,5,14690.0,1540.0,1,1,0,0
2013-04-27,4,6,12296.0,1292.0,1,0,0,0
2013-04-28,4,7,0.0,0.0,0,0,0,0
2013-04-29,4,1,15898.0,1678.0,1,1,0,0
2013-04-30,4,2,7982.0,840.0,1,0,0,0
2013-05-01,4,3,7516.0,796.0,1,0,0,0
2013-05-02,4,4,8530.0,905.0,1,0,0,0
2013-05-03,4,5,10701.0,1101.0,1,0,0,0
2013-05-04,4,6,10753.0,1134.0,1,0,0,0
2013-05-05,4,7,0.0,0.0,0,0,0,0
2013-05-06,4,1,12595.0,1327.0,1,0,0,0
2013-05-07,4,2,9781.0,1023.0,1,1,0,0
2013-05-08,4,3,10129.0,1067.0,1,1,0,0
2013-05-09,4,4,11498.0,1221.0,1,1,0,0
2013-05-10,4,5,14727.0,1537.0,1,1,0,0
2013-05-11,4,6,11241.0,1185.0,1,0,0,0
2013-05-12,4,7,0.0,0.0,0,0,0,0
2013-05-13,4,1,14888.0,1552.0,1,1,0,0
2013-05-14,4,2,8311.0,880.0,1,0,0,0
2013-05-15,4,3,6675.0,703.0,1,0,0,0
2013-05-16,4,4,8555.0,896.0,1,0,0,0
2013-05-17,4,5,9485.0,993.0,1,0,0,0
2013-05-18,4,6,13354.0,1431.0,1,0,0,0
2013-05-19,4,7,0.0,0.0,0,0,0,0
2013-05-20,4,1,12312.0,1282.0,1,0,0,0
2013-05-21,4,2,9562.0,999.0,1,1,0,0
2013-05-22,4,3,11474.0,1205.0,1,1,0,0
2013-05-23,4,4,9701.0,1018.0,1,1,0,0
2013-05-24,4,5,12139.0,1277.0,1,1,0,0
2013-05-25,4,6,9155.0,955.0,1,0,0,0
2013-05-26,4,7,0.0,0.0,0,0,0,0
2013-05-27,4,1,16457.0,1728.0,1,1,0,0
2013-05-28,4,2,8292.0,862.0,1,0,0,0
2013-05-29,4,3,8037.0,839.0,1,0,0,0
2013-05-30,4,4,8029.0,842.0,1,0,0,0
2013-05-31,4,5,10320.0,1093.0,1,0,0,0
2013-06-01,4,6,11099.0,1172.0,1,0,0,0
2013-06-02,4,7,0.0,0.0,0,0,0,0
2013-06-03,4,1,11637.0,1225.0,1,0,0,0
2013-06-04,4,2,10410.0,1098.0,1,1,0,0
2013-06-05,4,3,9639.0,1031.0,1,1,0,0
2013-06-06,4,4,7777.0,814.0,1,1,0,0
2013-06-07,4,5,11241.0,1187.0,1,1,0,0
2013-06-08,4,6,11755.0,1243.0,1,0,0,0
2013-06-09,4,7,0.0,0.0,0,0,0,0
2013-06-10,4,1,13910.0,1466.0,1,1,0,0
2013-06-11,4,2,8750.0,922.0,1,0,0,0
2013-06-12,4,3,6524.0,683.0,1,0,0,0
2013-06-13,4,4,7423.0,786.0,1,0,0,0
2013-06-14,4,5,9740.0,1033.0,1,0,0,0
2013-06-15,4,6,11338.0,1203.0,1,0,0,0
2013-06-16,4,7,0.0,0.0,0,0,0,0
2013-06-17,4,1,12420.0,1309.0,1,0,0,0
2013-06-18,4,2,12270.0,1310.0,1,1,0,0
2013-06-19,4,3,9425.0,983.0,1,1,0,0
2013-06-20,4,4,10086.0,1063.0,1,1,0,0
2013-06-21,4,5,10245.0,1086.0,1,1,0,0
2013-06-22,4,6,8922.0,940.0,1,0,0,0
2013-06-23,4,7,0.0,0.0,0,0,0,0
2013-06-24,4,1,14546.0,1533.0,1,1,0,0
2013-06-25,4,2,8418.0,892.0,1,0,0,0
2013-06-26,4,3,7224.0,771.0,1,0,0,0
2013-06-27,4,4,7218.0,758.0,1,0,0,0
2013-06-28,4,5,9685.0,1021.0,1,0,0,0
2013-06-29,4,6,11886.0,1251.0,1,0,0,0
2013-06-30,4,7,0.0,0.0,0,0,0,0
2013-07-01,4,1,9761.0,1027.0,1,0,0,1
2013-07-02,4,2,11436.0,1195.0,1,1,0,1
2013-07-03,4,3,9949.0,1053.0,1,1,0,1
2013-07-04,4,4,9762.0,1041.0,1,1,0,1
2013-07-05,4,5,11550.0,1229.0,1,1,0,1
2013-07-06,4,6,12217.0,1296.0,1,0,0,1
2013-07-07,4,7,0.0,0.0,0,0,0,1
2013-07-08,4,1,14670.0,1556.0,1,1,0,1
2013-07-09,4,2,6852.0,716.0,1,0,0,1
2013-07-10,4,3,7022.0,739.0,1,0,0,1
2013-07-11,4,4,6786.0,729.0,1,0,0,1
2013-07-12,4,5,8813.0,919.0,1,0,0,1
2013-07-13,4,6,10431.0,1105.0,1,0,0,1
2013-07-14,4,7,0.0,0.0,0,0,0,1
2013-07-15,4,1,12454.0,1310.0,1,0,0,1
2013-07-16,4,2,9214.0,963.0,1,1,0,1
2013-07-17,4,3,8885.0,939.0,1,1,0,1
2013-07-18,4,4,9163.0,961.0,1,1,0,1
2013-07-19,4,5,9947.0,1055.0,1,1,0,1
2013-07-20,4,6,10460.0,1111.0,1,0,0,1
2013-07-21,4,7,0.0,0.0,0,0,0,1
2013-07-22,4,1,13365.0,1403.0,1,1,0,1
2013-07-23,4,2,9022.0,947.0,1,0,0,1
2013-07-24,4,3,7203.0,749.0,1,0,0,1
2013-07-25,4,4,7137.0,742.0,1,0,0,1
2013-07-26,4,5,7922.0,835.0,1,0,0,1
2013-07-27,4,6,8534.0,897.0,1,0,0,1
2013-07-28,4,7,0.0,0.0,0,0,0,1
2013-07-29,4,1,10353.0,1085.0,1,0,0,1
2013-07-30,4,2,9438.0,998.0,1,1,0,1
2013-07-31,4,3,9517.0,992.0,1,1,0,1
2013-08-01,4,4,7065.0,736.0,1,1,0,1
2013-08-02,4,5,9775.0,1042.0,1,1,0,1
2013-08-03,4,6,8300.0,884.0,1,0,0,1
2013-08-04,4,7,0.0,0.0,0,0,0,1
2013-08-05,4,1,12713.0,1327.0,1,1,0,1
2013-08-06,4,2,7297.0,771.0,1,0,0,1
2013-08-07,4,3,6348.0,659.0,1,0,0,1
2013-08-08,4,4,7286.0,765.0,1,0,0,1
2013-08-09,4,5,8083.0,847.0,1,0,0,1
2013-08-10,4,6,9776.0,1034.0,1,0,0,1
2013-08-11,4,7,0.0,0.0,0,0,0,1
2013-08-12,4,1,11331.0,1175.0,1,0,0,1
2013-08-13,4,2,9852.0,1027.0,1,1,0,1
2013-08-14,4,3,9126.0,969.0,1,1,0,1
2013-08-15,4,4,9374.0,986.0,1,1,0,1
2013-08-16,4,5,10329.0,1074.0,1,1,0,1
2013-08-17,4,6,9365.0,990.0,1,0,0,1
2013-08-18,4,7,0.0,0.0,0,0,0,1
2013-08-19,4,1,13450.0,1414.0,1,1,0,1
2013-08-20,4,2,7289.0,765.0,1,0,0,1
2013-08-21,4,3,6829.0,722.0,1,0,0,1
2013-08-22,4,4,6372.0,680.0,1,0,0,1
2013-08-23,4,5,8643.0,911.0,1,0,0,1
2013-08-24,4,6,10099.0,1067.0,1,0,0,1
2013-08-25,4,7,0.0,0.0,0,0,0,1
2013-08-26,4,1,11667.0,1225.0,1,0,0,1
2013-08-27,4,2,8193.0,855.0,1,1,0,1
2013-08-28,4,3,8398.0,886.0,1,1,0,1
2013-08-29,4,4,9504.0,998.0,1,1,0,1
2013-08-30,4,5,9935.0,1044.0,1,1,0,1
2013-08-31,4,6,8110.0,861.0,1,0,0,1
2013-09-01,4,7,0.0,0.0,0,0,0,0
2013-09-02,4,1,13321.0,1409.0,1,1,0,0
2013-09-03,4,2,6598.0,682.0,1,0,0,0
2013-09-04,4,3,7101.0,752.0,1,0,0,0
2013-09-05,4,4,5988.0,626.0,1,0,0,0
2013-09-06,4,5,7168.0,748.0,1,0,0,0
2013-09-07,4,6,9125.0,954.0,1,0,0,0
2013-09-08,4,7,0.0,0.0,0,0,0,0
2013-09-09,4,1,9096.0,964.0,1,0,0,0
2013-09-10,4,2,8937.0,935.0,1,1,0,0
2013-09-11,4,3,7751.0,807.0,1,1,0,0
2013-09-12,4,4,8275.0,871.0,1,1,0,0
2013-09-13,4,5,10124.0,1062.0,1,1,0,0
2013-09-14,4,6,9736.0,1038.0,1,0,0,0
2013-09-15,4,7,0.0,0.0,0,0,0,0
2013-09-16,4,1,11253.0,1170.0,1,1,0,0
2013-09-17,4,2,6447.0,677.0,1,0,0,0
2013-09-18,4,3,6478.0,682.0,1,0,0,0
2013-09-19,4,4,7253.0,765.0,1,0,0,0
2013-09-20,4,5,8495.0,900.0,1,0,0,0
2013-09-21,4,6,8676.0,930.0,1,0,0,0
2013-09-22,4,7,0.0,0.0,0,0,0,0
2013-09-23,4,1,8967.0,940.0,1,0,0,0
2013-09-24,4,2,9877.0,1026.0,1,1,0,0
2013-09-25,4,3,8111.0,856.0,1,1,0,0
2013-09-26,4,4,8682.0,921.0,1,1,0,0
2013-09-27,4,5,10581.0,1112.0,1,1,0,0
2013-09-28,4,6,8926.0,949.0,1,0,0,0
2013-09-29,4,7,0.0,0.0,0,0,0,0
2013-09-30,4,1,11464.0,1219.0,1,1,0,0
2013-10-01,4,2,7139.0,754.0,1,0,0,0
2013-10-02,4,3,7157.0,745.0,1,0,0,0
2013-10-03,4,4,8556.0,896.0,1,0,0,0
2013-10-04,4,5,8379.0,870.0,1,0,0,0
2013-10-05,4,6,9193.0,954.0,1,0,0,0
2013-10-06,4,7,0.0,0.0,0,0,0,0
2013-10-07,4,1,10723.0,1136.0,1,0,0,0
2013-10-08,4,2,7910.0,848.0,1,1,0,0
2013-10-09,4,3,7828.0,824.0,1,1,0,0
2013-10-10,4,4,8418.0,884.0,1,1,0,0
2013-10-11,4,5,9109.0,950.0,1,1,0,0
2013-10-12,4,6,10280.0,1090.0,1,0,0,0
2013-10-13,4,7,0.0,0.0,0,0,0,0
2013-10-14,4,1,12003.0,1259.0,1,1,0,0
2013-10-15,4,2,6884.0,730.0,1,0,0,0
2013-10-16,4,3,5908.0,626.0,1,0,0,0
2013-10-17,4,4,5734.0,589.0,1,0,0,0
2013-10-18,4,5,8255.0,875.0,1,0,0,0
2013-10-19,4,6,9641.0,1016.0,1,0,0,0
2013-10-20,4,7,0.0,0.0,0,0,0,0
2013-10-21,4,1,10160.0,1066.0,1,0,0,0
2013-10-22,4,2,8780.0,938.0,1,1,0,0
2013-10-23,4,3,8680.0,926.0,1,1,0,0
2013-10-24,4,4,7272.0,780.0,1,1,0,0
2013-10-25,4,5,10185.0,1063.0,1,1,0,0
2013-10-26,4,6,10329.0,1082.0,1,0,0,0
2013-10-27,4,7,0.0,0.0,0,0,0,0
2013-10-28,4,1,12236.0,1278.0,1,1,0,0
2013-10-29,4,2,7090.0,741.0,1,0,0,0
2013-10-30,4,3,7428.0,767.0,1,0,0,0
2013-10-31,4,4,7484.0,803.0,1,0,0,0
2013-11-01,4,5,7098.0,756.0,1,0,0,0
2013-11-02,4,6,8981.0,949.0,1,0,0,0
2013-11-03,4,7,0.0,0.0,0,0,0,0
2013-11-04,4,1,11078.0,1163.0,1,0,0,0
2013-11-05,4,2,8699.0,913.0,1,1,0,0
2013-11-06,4,3,9006.0,953.0,1,1,0,0
2013-11-07,4,4,8176.0,855.0,1,1,0,0
2013-11-08,4,5,12321.0,1307.0,1,1,0,0
2013-11-09,4,6,9710.0,1018.0,1,0,0,0
2013-11-10,4,7,0.0,0.0,0,0,0,0
2013-11-11,4,1,12583.0,1335.0,1,1,0,0
2013-11-12,4,2,8048.0,846.0,1,0,0,0
2013-11-13,4,3,7182.0,760.0,1,0,0,0
2013-11-14,4,4,6083.0,637.0,1,0,0,0
2013-11-15,4,5,8371.0,863.0,1,0,0,0
2013-11-16,4,6,8460.0,895.0,1,0,0,0
2013-11-17,4,7,0.0,0.0,0,0,0,0
2013-11-18,4,1,9220.0,979.0,1,0,0,0
2013-11-19,4,2,8506.0,883.0,1,1,0,0
2013-11-20,4,3,8260.0,855.0,1,1,0,0
2013-11-21,4,4,7884.0,832.0,1,1,0,0
2013-11-22,4,5,11019.0,1163.0,1,1,0,0
2013-11-23,4,6,10211.0,1076.0,1,0,0,0
2013-11-24,4,7,0.0,0.0,0,0,0,0
2013-11-25,4,1,12037.0,1274.0,1,1,0,0
2013-11-26,4,2,8082.0,839.0,1,0,0,0
2013-11-27,4,3,5833.0,610.0,1,0,0,0
2013-11-28,4,4,5762.0,600.0,1,0,0,0
2013-11-29,4,5,8921.0,936.0,1,0,0,0
2013-11-30,4,6,10231.0,1084.0,1,0,0,0
2013-12-01,4,7,0.0,0.0,0,0,0,0
2013-12-02,4,1,10370.0,1096.0,1,0,0,0
2013-12-03,4,2,8773.0,929.0,1,1,0,0
2013-12-04,4,3,8601.0,892.0,1,1,0,0
2013-12-05,4,4,9184.0,957.0,1,1,0,0
2013-12-06,4,5,10176.0,1068.0,1,1,0,0
2013-12-07,4,6,9292.0,973.0,1,0,0,0
2013-12-08,4,7,0.0,0.0,0,0,0,0
2013-12-09,4,1,12313.0,1281.0,1,1,0,0
2013-12-10,4,2,8327.0,882.0,1,0,0,0
2013-12-11,4,3,7424.0,787.0,1,0,0,0
2013-12-12,4,4,6356.0,668.0,1,0,0,0
2013-12-13,4,5,7907.0,821.0,1,0,0,0
2013-12-14,4,6,9536.0,1004.0,1,0,0,0
2013-12-15,4,7,0.0,0.0,0,0,0,0
2013-12-16,4,1,9829.0,1039.0,1,0,0,0
2013-12-17,4,2,9907.0,1042.0,1,1,0,0
2013-12-18,4,3,7630.0,809.0,1,1,0,0
2013-12-19,4,4,8119.0,851.0,1,1,0,0
2013-12-20,4,5,11537.0,1226.0,1,1,0,1
2013-12-21,4,6,10867.0,1125.0,1,0,0,1
2013-12-22,4,7,0.0,0.0,0,0,0,1
2013-12-23,4,1,13111.0,1384.0,1,1,0,1
2013-12-24,4,2,8540.0,887.0,1,0,0,1
2013-12-25,4,3,0.0,0.0,0,0,a,1
2013-12-26,4,4,6903.0,717.0,1,0,0,1
2013-12-27,4,5,9288.0,978.0,1,0,0,1
2013-12-28,4,6,10445.0,1092.0,1,0,0,1
2013-12-29,4,7,0.0,0.0,0,0,0,1
2013-12-30,4,1,11887.0,1253.0,1,0,0,1
2013-12-31,4,2,9860.0,1037.0,1,1,0,1
2014-01-01,4,3,9407.0,987.0,1,1,0,0
2014-01-02,4,4,9256.0,992.0,1,1,0,0
2014-01-03,4,5,10232.0,1077.0,1,1,0,0
2014-01-04,4,6,9614.0,1004.0,1,0,0,0
2014-01-05,4,7,0.0,0.0,0,0,0,0
2014-01-06,4,1,12553.0,1328.0,1,1,0,0
2014-01-07,4,2,8922.0,949.0,1,0,0,0
2014-01-08,4,3,7762.0,831.0,1,0,0,0
2014-01-09,4,4,7346.0,766.0,1,0,0,0
